,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Município,SRS,ADS,Trabalhadores de Saúde - Meta,Trabalhadores de Saúde - Doses aplicadas (D1),Trabalhadores de Saúde - Doses aplicadas (DU),Trabalhadores de Saúde - Doses aplicadas (D2),Trabalhadores de Saúde - Doses aplicadas (DR),Trabalhadores de Saúde - Doses aplicadas (REF2),Trabalhadores de Saúde - Doses distribuídas (D1),Trabalhadores de Saúde - Doses distribuídas (D2),Trabalhadores de Saúde - Doses distribuídas (DR),Trabalhadores de Saúde - Doses distribuídas (REF 2),Trabalhadores de Saúde - CV (%) D1,Trabalhadores de Saúde - CV (%) D2,Idosos institucionalizados - Meta,Idosos institucionalizados - Doses aplicadas (D1),Idosos institucionalizados - Doses aplicadas (DU),Idosos institucionalizados - Doses aplicadas (D2),Idosos institucionalizados - Doses aplicadas (DR),Idosos institucionalizados - Doses aplicadas (REF2),Idosos institucionalizados - Doses distribuídas (D1),Idosos institucionalizados - Doses distribuídas (D2),Idosos institucionalizados - Doses distribuídas (REF2),Idosos institucionalizados - CV (%) D1,Idosos institucionalizados - CV (%) D2,Indígenas - Meta,Indígenas - Doses aplicadas (D1),Indígenas - Doses aplicadas (D2),Indígenas - Doses aplicadas (DR),Indígenas - Doses aplicadas (DA),Indígenas - Doses distribuídas (D1),Indígenas - Doses distribuídas (D2),Indígenas - Doses distribuídas (DA),Indígenas - Doses distribuídas (DR),Indígenas - CV (%) D1,Indígenas - CV (%) D2,Idosos >75 anos - Meta,Idosos >75 anos - Doses aplicadas (D1),Idosos >75 anos - Doses aplicadas (DU),Idosos >75 anos - Doses aplicadas (D2),Idosos >75 anos - Doses aplicadas (DR),Idosos >75 total - Doses distribuídas (D1),Idosos >75 total - Doses distribuídas (D2),Idosos >75 total - Doses distribuídas (DR),Idosos >75 anos - CV (%) D1,Idosos >75 anos - CV (%) D2,Deficientes Institucionalizados - Meta,Deficientes Institucionalizados - Doses aplicadas (D1),Deficientes Institucionalizados - Doses aplicadas (DU),Deficientes Institucionalizados - Doses aplicadas (D2),Deficientes Institucionalizados - Doses distribuídas (D1),Deficientes Institucionalizados - Doses distribuídas (D2),Deficientes Institucionalizados - CV (%) D1,Deficientes Institucionalizados - CV (%) D2,Idosos 70 a 74 anos - Meta,Idosos 70 a 74 anos - Doses aplicadas (D1),Idosos 70 a 74 anos - Doses aplicadas (DU),Idosos 70 a 74 anos - Doses aplicadas (D2),Idosos 70 a 74 anos - Doses aplicadas (DR),Idosos 70 a 74 anos - Doses distribuídas (D1),Idosos 70 a 74 anos - Doses distribuídas (D2),Idosos 70 a 74 anos - Doses distribuídas (DR),Idosos 70 a 74 anos - CV (%) D1,Idosos 70 a 74 anos - CV (%) D2,Idosos 65 a 69 anos - Meta,Idosos 65 a 69 anos - Doses aplicadas (D1),Idosos 65 a 69 anos - Doses aplicadas (DU),Idosos 65 a 69 anos - Doses aplicadas (D2),Idosos 65 a 69 anos - Doses aplicadas (DR),Idosos 65 a 69 anos - Doses distribuídas (D1),Idosos 65 a 69 anos - Doses distribuídas (D2),Idosos 65 a 69 anos - Doses distribuídas (DR),Idosos 65 a 69 anos - CV (%) D1,Idosos 65 a 69 anos - CV (%) D2,Idosos 60 a 64 anos Doses Distribuidas (REF2),Idosos 60 a 64 anos Doses Aplicadas (REF2),Idosos 65 a 69 anos Doses Aplicadas (REF2),Idosos 65 a 69 anos Doses Distribuidas (REF2),Idosos 75 anos + Doses Aplicadas (REF2),Idosos 75 anos + Doses Distribuidas (REF2),Idosos 70 a 74 anos Doses Aplicadas (REF2),Idosos 70 a 74 anos Doses Distribuidas (REF2),Povos e Comunidades Quilombola - Meta,Povos e Comunidades Quilombola - Doses aplicadas (D1),Povos e Comunidades Quilombola - Doses aplicadas (DU),Povos e Comunidades Quilombola - Doses aplicadas (D2),Povos e Comunidades Quilombola - Doses distribuídas (D1),Povos e Comunidades Quilombola - Doses distribuídas (D2),Povos e Comunidades Quilombola - CV (%) D1,Povos e Comunidades Quilombola - % de doses aplicadas (D2),Idosos 60 a 64 anos - Meta,Idosos 60 a 64 anos - Doses aplicadas (D1),Idosos 60 a 64 anos - Doses aplicadas (DU),Idosos 60 a 64 anos - Doses aplicadas (D2),Idosos 60 a 64 anos - Doses aplicadas (DR),Idosos 60 a 64 anos - Doses distribuídas (D1),Idosos 60 a 64 anos - Doses distribuídas (D2),Idosos 60 a 64 anos - Doses distribuídas (DR),Idosos 60 a 64 anos - CV (%) D1,Idosos 60 a 64 anos - CV (%) D2,Trabalhadores da Força de Segurança e Salvamento e Forças Armadas - Meta,Trabalhadores da Força de Segurança e Salvamento e Forças Armadas - Doses aplicadas (D1),Trabalhadores da Força de Segurança e Salvamento e Forças Armadas - Doses aplicadas (DU),Trabalhadores da Força de Segurança e Salvamento e Forças Armadas - Doses aplicadas (D2),Trabalhadores da Força de Segurança e Salvamento e Forças Armadas - Doses distribuídas (D1),Trabalhadores da Força de Segurança e Salvamento e Forças Armadas - Doses distribuídas (D2),Trabalhadores da Força de Segurança e Salvamento e Forças Armadas - CV (%) D1,Trabalhadores da Força de Segurança e Salvamento e Forças Armadas - CV (%) D2,Gestantes e Puérperas - Meta,Gestantes e Puérperas com comorbidades - Doses aplicadas (D1),Gestantes e Puérperas sem comorbidades - Doses aplicadas (D1),Gestantes e Puérperas com comorbidades - Doses aplicadas (D2),Gestantes e Puérperas sem comorbidades - Doses aplicadas (D2),Gestantes e Puérperas - Doses distribuídas (D1),Gestantes e Puérperas - Doses distribuídas (D2),Gestantes e Puérperas - CV (%) D1,Gestantes e Puérperas - CV (%) D2,PCD e Comorbidades - Meta parcial,Grupo: Pessoas com Síndrome de Down (1ª Dose -D1),Grupo: Pessoas com Doença Renal Crônica em terapia renal- diálise (1ª Dose -D1),Grupo: Cardiopatia (1ª Dose -D1),Grupo: Diabetes Mellitus (1ª Dose -D1),Grupo: Obesidade IMC>40 (1ª Dose -D1),Grupo: Doenças Neurológicas (1ª Dose -D1),Grupo: Pneumopatias crônicas graves (1ª Dose -D1),Grupo: Doença Renal Crônica não dialítica(1ª Dose -D1),Grupo: Imunocomprometidos(1ª Dose -D1),Grupo: Pessoas com Deficiência Permanente cadastradas no Programa BPC(1ª Dose -D1),Grupo: Pessoas com Deficiência Permanente não cadastradas no Programa BPC (1ª Dose -D1),Grupo: Pessoas com ostomia respiratória (1ª Dose -D1),Grupo: Hemoglobinopatias graves (1ª Dose -D1),Grupo: Cirrose Hepática (1ª Dose -D1),Grupo: Pessoas com Síndrome de Down (1ª Dose -DU),Grupo: Pessoas com Doença Renal Crônica em terapia renal- diálise (1ª Dose -DU),Grupo: Cardiopatia (1ª Dose -DU),Grupo: Diabetes Mellitus (1ª Dose -DU),Grupo: Obesidade IMC>40 (1ª Dose -DU),Grupo: Doenças Neurológicas (1ª Dose -DU),Grupo: Pneumopatias crônicas graves (1ª Dose -DU),Grupo: Doença Renal Crônica não dialítica(1ª Dose -DU),Grupo: Imunocomprometidos(1ª Dose -DU),Grupo: Pessoas com Deficiência Permanente cadastradas no Programa BPC(1ª Dose -DU),Grupo: Pessoas com Deficiência Permanente não cadastradas no Programa BPC (1ª Dose -DU),Grupo: Pessoas com ostomia respiratória (1ª Dose -DU),Grupo: Hemoglobinopatias graves (1ª Dose -DU),Grupo: Cirrose Hepática (1ª Dose -DU),Grupo: Pessoas com Síndrome de Down (2ª Dose -D2),Grupo: Pessoas com Doença Renal Crônica em terapia renal- diálise (2ª Dose -D2),Grupo: Cardiopatia (2ª Dose -D2),Grupo: Diabetes Mellitus (2ª Dose -D2),Grupo: Obesidade IMC>40 (2ª Dose -D2),Grupo: Doenças Neurológicas (2ª Dose -D2),Grupo: Pneumopatias crônicas graves (2ª Dose -D2),Grupo: Doença Renal Crônica não dialítica(2ª Dose -D2),Grupo: Imunocomprometidos(2ª Dose -D2),Grupo: Pessoas com Deficiência Permanente cadastradas no Programa BPC(2ª Dose -D1),Grupo: Pessoas com Deficiência Permanente não cadastradas no Programa BPC (2ª Dose -D2),Grupo: Pessoas com ostomia respiratória (2ª Dose -D2),Grupo: Hemoglobinopatias graves (2ª Dose -D2),Grupo: Cirrose Hepática (2ª Dose -D2),Grupo: Imunocomprometidos 18 anos e mais (DA),Grupo: imunocomprometidos 18 anos e mais (Dose Reforço),Grupo: imunocomprometidos 12 a 17 anos (Dose Reforço),Grupo: imunocomprometidos 12 a 17 anos (Dose adicional),PCD e Comorbidades - Doses aplicadas (D1),PCD e Comorbidades - Doses aplicadas (DU),PCD e Comorbidades - Doses aplicadas (D2),PCD e Comorbidades - Doses aplicadas (DA),PCD e Comorbidades - Doses aplicadas (DR),PCD e Comorbidades - Doses distribuídas (D1),PCD e Comorbidades - Doses distribuídas (D2),PCD e Comorbidades - Doses distribuídas (DA),PCD e Comorbidades - Doses distribuídas (DR),PCD e Comorbidades - CV (%) D1,PCD e Comorbidades - CV (%) D2,Trabalhadores da Educação - Meta,Trabalhadores da Educação Básica - Doses aplicadas (D1),Trabalhadores da Educação Superior - Doses aplicadas (D1),Trabalhadores da Educação Básica - Doses aplicadas (DU),Trabalhadores da Educação Superior - Doses aplicadas (DU),Trabalhadores da Educação Básica - Doses aplicadas (D2),Trabalhadores da Educação Superior - Doses aplicadas (D2),Trabalhadores da Educação - Doses distribuídas (D1),Trabalhadores da Educação - Doses distribuídas (D2),Trabalhadores da Educação - CV (%) D1,Trabalhadores da Educação - CV (%) D2,Trabalhadores Portuários - Meta,Trabalhadores Portuários - Doses aplicadas (D1),Trabalhadores Portuários - Doses aplicadas (DU),Trabalhadores Portuários - Doses aplicadas (D2),Trabalhadores Portuários - Doses distribuídas (D1),Trabalhadores Portuários - Doses distribuídas (D2),Trabalhadores Portuários - CV (%) D1,Trabalhadores Portuários - CV (%) D2,Trabalhadores Transporte Aéreo - Meta,Trabalhadores Transporte Aéreo - Doses aplicadas (D1),Trabalhadores Transporte Aéreo - Doses aplicadas (DU),Trabalhadores Transporte Aéreo - Doses aplicadas (D2),Trabalhadores Transporte Aéreo - Doses distribuídas (D1),Trabalhadores Transporte Aéreo - Doses distribuídas (D2),Trabalhadores Transporte Aéreo - CV (%) D1,Trabalhadores Transporte Aéreo - CV (%) D2,População Geral (IBGE 45 a 59 anos) - Meta,População Geral (59 a 55 anos) - Doses aplicadas (D1),População Geral (54 a 45 anos) - Doses aplicadas (D1),População Geral (59 a 55 anos) - Doses aplicadas (DU),População Geral (54 a 45 anos) - Doses aplicadas (DU),População Geral (59 a 55 anos) - Doses aplicadas (D2),População Geral (54 a 45 anos) - Doses aplicadas (D2),População Geral (59 a 55 anos) - Doses aplicadas (DR),População Geral (54 a 45 anos) - Doses aplicadas (DR),População Geral (50 a 59 anos) - meta,População Geral (50 a 59 anos) - Doses aplicadas (REF2),População Geral (40 anos e mais ) - Doses distribuidas (REF2),População Geral (45 a 59 anos) - Doses distribuídas (D1),População Geral (45 a 59 anos) - Doses distribuídas (DU),População Geral (45 a 59 anos) - Doses distribuídas (D2),População Geral (12 anos e mais ) - Doses distribuídas (DR),População Geral (45 a 59 anos) - CV (%) D1,População Geral (45 a 59 anos)- CV (%) D2,População Geral (IBGE 30 a 44 anos) - Meta,População Geral (40 a 44 anos) - Doses aplicadas (D1),População Geral (30 a 39 anos) - Doses aplicadas (D1),População Geral (40 a 44 anos) - Doses aplicadas (DU),População Geral (30 a 39 anos) - Doses aplicadas (DU),População Geral (40 a 44 anos) - Doses aplicadas (D2),População Geral (30 a 39 anos) - Doses aplicadas (D2),População Geral (40 a 44 anos) - Doses aplicadas (DR),População Geral (30 a 39 anos) - Doses aplicadas (DR),Meta - População Geral (40 a 49 anos),População Geral (40 a 49 anos) - Doses aplicadas (REF2),População Geral (40 anos vacinados janssen) - Doses aplicadas (REF3),População Geral (40 anos vacinados janssen) - Doses distribuídas (REF3),População Geral (30 a 44 anos) - Doses distribuídas (D1),População Geral (30 a 44 anos) - Doses distribuídas (DU),População Geral (30 a 44 anos) - Doses distribuídas (D2),População Geral (30 a 44 anos) - CV (%) D1,População Geral (30 a 44 anos)- CV (%) D2,População Geral (IBGE 18 a 29 anos) - Meta,População Geral (18 a 29 anos) - Doses aplicadas (D1),População Geral (18 a 29 anos) - Doses aplicadas (DU),População Geral (18 a 29 anos) - Doses aplicadas (D2),População Geral (18 a 29 anos) - Doses aplicadas (DR),População Geral (18 a 39 anos vacinados Janssen) - Meta,População Geral (18 a 39 anos) - Doses aplicadas (REF2),População Geral (18 a 39 anos - Doses distribuídas (REF2),População Geral (18 a 29 anos) - Doses distribuídas (D1),População Geral (18 a 29 anos) - Doses distribuídas (DU),População Geral (18 a 29 anos) - Doses distribuídas (D2),População Geral (18 a 29 anos) - CV (%) D1,População Geral (18 a 29 anos)- CV (%) D2,População Geral (12 a 17 anos) - Meta,População Geral (12 a 17 anos) - Doses aplicadas (D1),População Geral (12 a 17 anos) - Doses aplicadas (DU),População Geral (12 a 17 anos) - Doses aplicadas (D2),População Geral (12 a 17 anos) - Doses aplicadas (DR),População Geral (12 a 17 anos) - Doses distribuídas (D1),População Geral (12 a 17 anos) - Doses distribuídas (DU),População Geral (12 a 17 anos) - Doses distribuídas (D2),População Geral (12 a 17 anos) - CV (%) D1,População Geral (12 a 17 anos)- CV (%) D2,População Geral (12 a 17 anos)- CV (%) DR,População Geral (05 a 11 anos) - Meta,População Geral (05 a 11 anos) - Doses aplicadas (D1),População Geral (05 a 11 anos) - Doses aplicadas (DU),População Geral (05 a 11 anos) - Doses aplicadas (D2),Faixa etária 05 a 11 anos (Dose de Reforço -DR) Doses aplicadas,População Geral (05 a 11 anos) - Doses distribuídas (D1),População Geral (05 a 11 anos) - Doses distribuídas (DU),População Geral (05 a 11 anos) - Doses distribuídas (D2),Faixa etária 05 a 11 anos (Dose de Reforço -DR) Doses Distribuidas,População Geral (05 a 11 anos) - CV (%) D1,População Geral (05 a 11 anos)- CV (%) D2,População Geral (05 a 11 anos)- CV (%) DR,População Geral (03 e 04 anos ) - Meta,Faixa etária 03 e 04 anos (1ª Dose -D1) Doses aplicadas,Faixa etária 03 e 04 anos (2ª Dose -D2) Doses Aplicadas,Faixa etária 03 e 04 anos (3ª Dose -D3) Doses Aplicadas,Faixa etária 03 e 04 anos (1ª Dose -D1) Doses distribuidas,Faixa etária 03 e 04 anos (2ª Dose -D2 Doses distribuidas,Faixa etária 03 e 04 D3 Doses distribuidas,População Geral (03 e 04 anos)- CV (%) D1,População Geral (03 e 04 anos)- CV (%) D2,População Geral (06 meses a 2 anos ) - Meta,Faixa etária 06 meses a 2 anos (1ª Dose -D1) Doses aplicadas,Faixa etária 06 meses a 2 anos (2ª Dose -D2) Doses aplicadas,Faixa etária 06 meses a 2 anos (3ª Dose -D3) Doses aplicadas,Faixa etária 06 meses a 2 anos (1ª Dose -D1) Doses distribuidas,Faixa etária 06 meses a 2 anos (2ª Dose -D2) Doses distribuidas,Faixa etária 06 meses a 2 anos (3ª Dose -D3) Doses distribuidas,População Geral (06 meses a 2 anos)- CV (%) D1,População Geral (06 meses a 2 anos)- CV (%) D2,População Geral (06 meses a 2 anos)- CV (%) D3,População Geral (06 meses a 4 anos)- Meta,META TOTAL,TOTAL - Doses Aplicadas (D1),TOTAL - Doses Aplicadas (DU),TOTAL - Doses Aplicadas (D2),TOTAL - Doses Aplicadas (D3),TOTAL - Doses Aplicadas (DR),TOTAL - Doses Aplicadas (DA),TOTAL - Doses Aplicadas (REF2),TOTAL - Doses Aplicadas (REF3),TOTAL - Doses Distribuidas (D1),TOTAL - Doses Distribuidas (DU),TOTAL - Doses Distribuidas (D2),TOTAL - Doses Distribuidas (D3),TOTAL - Doses Distribuidas (DR e DA),TOTAL - Doses Distribuídas (REF2),TOTAL - Doses Distribuídas (REF3),TOTAL - % de doses aplicadas (D1+DU),TOTAL - % de doses aplicadas (D2),TOTAL - % de doses aplicadas (DR e DA),TOTAL - % de doses aplicadas (REF2),TOTAL - % de doses aplicadas (REF3),População IBGE (06 meses a 2 anos),População IBGE (3 a 4 anos),População IBGE (Acima de 5 anos),População IBGE (Acima 12 anos),População IBGE (Acima 18 anos),População IBGE (Acima 70 anos),População IBGE (40 anos e mais e Trabalhadores da Saúde e 18 anos e mais),População (40 anos e mais Janssen),CV (%) parcial - D1,CV (%) parcial - (D2+DU),CV (%) parcial - (D3),CV (%) parcial - DR/DA,CV (%) parcial - REF2/REF3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abaiara,Cariri,19,157,205,1,205,313,205,199,199,174,89,"130,84","131,48",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,458,465,0,465,369,570,570,414,"101,51","101,51",,0,0,0,0,0,,,295,343,0,281,271,340,340,,"116,39","95,35",367,309,304,304,275,360,360,,"84,12","165,53",10,224,304,15,232,76,281,47,,0,0,0,0,0,,,467,340,2,330,315,470,560,,"72,74","71,03",14,14,10,14,15,15,100,"171,43",99,6,116,6,116,120,120,"123,23","123,23",855,6,5,367,142,42,44,44,44,19,93,5,204,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,367,248,42,15,44,28,19,93,5,204,0,2,0,0,0,0,1017,1,1073,0,0,510,425,0,0,"118,95","125,61",174,192,0,0,0,192,0,195,195,"110,34","110,34",0,0,0,0,0,0,,,0,0,0,0,0,0,,,2027,217,657,201,121,217,657,261,655,1286,415,568,1907,120,2017,5513,"43,13","59,02",2832,368,1110,124,71,369,1006,380,946,1595,328,84,40,1799,95,3689,"52,2","55,44",2469,1125,763,1125,876,64,296,85,1450,0,1450,"45,56","76,46",1071,1042,,789,302,1074,,1722,"97,25","73,64","28,18",1176,953,,659,16,1195,,1426,640,"81,04","56,04",,341,240,110,0,90,290,70,"70,4","32,3",430,20,0,0,560,560,160,"4,7",0,0,770,12802,8739,1598,7918,0,4979,0,2285,84,10854,215,13648,230,6741,657,40,"93,39","58,02","73,86","347,79",210,430,341,11162,9986,8915,753,4689,52,"73,24","79,75",0,"44,61","48,73"
Acarape,Fortaleza,3,176,215,0,179,173,119,233,233,228,135,"122,27","101,79",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,577,529,0,529,428,540,540,1020,"91,63","91,63",,0,0,0,0,0,,,371,279,0,265,236,320,320,,"75,12","71,35",463,380,0,377,381,415,415,,"82,09","81,44",0,310,234,0,255,257,186,85,6,6,0,6,10,10,100,100,589,488,484,446,485,555,555,,"82,84","157,87",4,2,0,2,10,10,50,50,44,3,78,0,58,80,86,"184,09","131,82",524,3,6,62,283,81,28,12,3,24,17,12,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0,0,1,1,2,5,25,0,12,1,12,0,1,0,0,0,13,0,0,0,532,13,60,13,0,595,600,12,0,"101,53","13,93",139,178,22,0,0,158,8,210,210,"143,88","119,42",0,0,0,0,0,0,,,0,0,0,0,0,0,,,2554,460,1009,10,50,400,1093,526,1107,1620,595,696,2430,125,2420,7024,"57,52","60,81",3569,786,2502,68,68,624,2386,700,1366,2010,757,11,10,2068,75,2492,"92,13","88,15",3112,2531,0,2415,1896,56,7,530,1962,0,2192,"81,33","77,6",1350,1557,,1238,704,1686,,1572,"115,3","91,67","52,13",1482,1386,,1153,204,1305,,1173,650,"93,51","77,79",,430,223,113,5,110,190,50,"51,9","26,3",527,173,53,12,380,460,190,"32,9","10,1","2,279202279",956,15391,13339,693,11563,17,8206,13,2463,11,12909,200,13288,240,8934,831,10,"107,04","87,02",92,"296,39",110,527,430,14068,12586,11236,949,5863,28,"88,78","81,57","1,78","58,42","42,01"
Acaraú,Norte,12,824,1187,6,1182,690,132,1238,1238,786,286,"144,05","144,18",0,0,0,0,0,0,0,0,0,,,256,449,248,50,49,310,310,310,258,"175,39","96,88",2.424,2212,3,2195,2002,1990,1990,3060,"91,27","90,69",,0,0,0,0,0,,,1559,1522,9,1502,1296,1320,1320,,"97,62","96,91",1943,1788,9,1763,1513,1625,1625,,"92,01","91,18",70,867,801,110,950,663,665,260,243,255,0,241,250,250,"104,94","99,18",2473,1945,16,1881,1872,1905,1905,,"78,65","76,71",92,101,0,80,106,106,"109,78","86,96",345,10,514,10,510,435,357,"151,88","150,72",2785,23,20,1218,931,110,30,170,245,61,212,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,1104,834,100,26,160,215,60,211,10,0,0,1,26,0,0,0,3031,0,2749,26,0,1944,1800,12,0,"108,83","98,71",1352,1441,0,1,0,1439,0,1356,1020,"106,58","106,43",0,0,0,0,0,0,,,0,0,0,0,0,0,,,10722,3151,5029,221,292,2240,4639,1986,4489,6802,921,3307,10217,505,10492,33382,"76,29","68,94",14981,5352,7369,286,120,3201,7023,2556,5121,8438,934,286,335,9480,475,8649,"84,91","70,95",13064,8978,27,8721,5422,252,1070,390,8418,0,8052,"68,73","66,96",5669,5998,,4982,1566,5670,,4038,"105,8","87,88","27,62",6222,4393,,3152,50,5449,,4663,3160,"70,61","50,66",,1803,671,286,0,420,470,20,"37,2","15,9",2555,101,88,0,3040,3040,700,4,"3,4",0,4358,66757,55497,990,48132,0,28613,75,6340,286,55173,980,50855,720,40968,3593,335,"100,59","94,65","70,03","176,45","85,37",2555,1803,59057,52835,47166,3983,24715,48,"87,51","77,46",0,"48,58","25,65"
Acopiara,Cariri,18,1286,900,0,900,720,325,1371,1371,948,396,"69,98","69,98",12,13,13,13,13,13,12,12,15,"108,33","216,67",,0,0,0,0,0,0,0,0,,,2.085,3192,0,2945,3026,2930,2930,4578,"153,07","141,22",,0,0,0,0,0,,,1342,1591,0,1576,2972,1700,1700,,"118,59","117,47",1672,1712,0,1677,3252,2065,2065,,"102,38","100,29",0,1166,1002,0,7560,1410,1562,610,,0,0,0,0,0,,,2128,3252,0,1617,1943,2415,2415,,"152,83","75,99",104,120,0,112,105,105,"115,38","107,69",247,261,261,245,245,309,321,"211,34","198,38",1862,17,3,466,423,135,84,84,13,59,133,133,133,1,6,12,3,0,0,0,84,45,0,0,0,133,1,0,9,12,3,466,423,107,84,45,13,59,133,133,0,1,6,33,9,0,5,1690,287,1485,38,9,1690,1690,12,0,"90,76","95,17",695,900,20,20,20,900,20,805,805,"132,37","132,37",0,0,0,0,0,0,,,0,0,0,0,0,0,,,9225,1783,3320,12,80,1891,3557,5874,41179,5852,1999,1350,8896,330,9045,29474,"55,31","60,05",12891,2646,4657,161,69,2290,4658,2335,6507,7261,2144,43,407,9261,550,8945,"56,65","55,68",11241,6535,69,5939,7330,311,19978,382,5960,0,5822,"58,14","53,45",4878,4172,,3736,3683,4878,,4380,"85,53","76,59","75,5",5354,3707,,3674,676,4594,,2740,2830,"69,24","68,63",,1552,650,378,71,350,850,160,"41,9","24,4",1575,393,162,155,2240,2340,1000,25,"10,3","9,844395046",3126,56573,41775,731,38020,226,79519,38,35749,43,49581,880,46686,1160,37842,1746,407,"84,24","81,44","210,23","2047,48","10,57",1575,1552,50815,45462,40584,3427,21949,40,"77,44","71,84","7,23","156,56","162,87"
Aiuaba,Sertão Central,14,265,326,0,326,326,276,343,343,204,110,"123,07","123,07",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,671,785,0,785,780,790,790,1194,"117,07","117,07",,0,0,0,0,0,,,431,468,0,468,468,510,510,,"108,49","108,49",538,573,0,573,573,575,575,,"106,57","106,57",40,536,498,50,650,397,430,230,,0,0,0,0,0,,,684,642,0,638,638,675,675,,"93,84","93,25",7,10,0,10,10,10,"142,86","142,86",73,6,101,6,101,93,99,"146,58","146,58",613,24,6,93,137,20,38,20,0,32,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,93,137,20,38,20,0,32,32,32,0,0,0,0,0,0,0,412,0,434,0,0,409,414,18,0,"67,21","70,8",255,257,0,0,0,257,0,255,255,"100,78","100,78",0,0,0,0,0,0,,,0,0,0,0,0,0,,,2966,1349,1520,0,80,1300,1498,1900,1468,1882,2130,2042,2832,135,2906,7716,"96,72","97,02",4145,1621,1739,180,0,1616,631,1306,630,2335,1100,120,70,3355,140,2277,"81,06","58,55",3614,2230,15,1625,1032,82,20,2105,1728,0,1668,"61,7","45,38",1568,1492,,1083,989,1482,,792,"95,13","69,05","63,06",1721,1368,,1368,220,1470,,370,810,"79,47","79,47",,499,276,265,0,110,190,160,"55,3","53,1",581,230,120,0,740,740,290,"39,6","20,7",0,1079,18051,15405,275,13104,0,10330,0,5640,120,15377,275,12424,450,9942,2152,70,"100,18","105,47","103,9","262,08","171,43",581,499,16339,14618,13049,1102,6887,124,"88,44","76,81",0,"63,22","81,89"
Alcântaras,Norte,11,175,278,1,278,276,144,408,408,228,140,"159,11","159,69",0,1,1,1,1,1,0,0,0,,,,0,0,0,0,0,0,0,0,,,621,606,1,591,580,590,590,840,"97,58","95,33",,1,1,1,0,0,,,323,258,1,257,255,289,289,,"79,88","79,88",401,360,1,360,375,391,391,,"89,78","90,02",45,421,376,65,500,389,253,175,,1,1,1,0,0,,,469,440,1,439,425,424,424,,"93,82","93,82",10,10,1,10,10,10,100,110,92,7,104,7,104,104,110,"120,65","120,65",655,4,1,103,183,29,4,15,1,29,76,117,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,103,180,29,4,15,1,29,76,117,1,3,1,16,10,1,1,567,14,564,17,11,553,558,54,0,"86,56","88,24",345,342,1,1,1,342,1,345,345,"99,42","99,42",0,1,1,1,0,0,,,0,0,1,0,0,0,,,1998,437,823,1,8,437,825,556,902,1268,927,1395,1748,100,1929,7192,"63,05","63,6",2648,543,1564,8,249,541,971,695,1405,1573,1187,20,165,1695,150,1685,"79,57","66,81",2435,1750,6,1717,1970,10,191,452,1810,0,1888,"71,87","70,76",1057,1071,,1067,946,1062,,1212,"101,36","100,98","89,53",1160,1229,,1222,635,1250,,1672,1240,"105,98","105,37",,336,347,317,1,90,120,170,"103,2","94,3",406,210,172,15,520,570,280,"51,7","42,4","3,694581281",742,12724,10951,299,10226,16,9032,17,4000,20,11289,250,12081,450,9554,1535,165,"97,5","84,65","94,71","260,59","12,12",406,336,10942,9783,8726,742,4638,1,"93,72","90,08","2,16","82,7","86,25"
